Info: PJM Database Monitor initiated on 1/16/2017 @5:56 PM
Info: Downloading File 197 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=11181360
Info: Downloading File 198 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=12505330
Info: Downloading File 199 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=384443118430901
Info: Downloading File 200 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=422724121584600
Info: Downloading File 201 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=251338080312600
Info: Downloading File 202 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=294213081345300
Info: Downloading File 202 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=09260050
Info: Downloading File 203 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=324450114515101
Info: Downloading File 204 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=09359020
Info: Downloading File 205 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=11458000
Info: Downloading File 206 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=12433561
Info: Downloading File 207 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=11046062
Info: Downloading File 208 out of 2444 from http://nwis.waterdata.usgs.gov/nwis/dv?cd_00095=1&format=rdb&site_no=475758099241000
